
Fall2021-2022(202210),10275,BIOL,202,B3,GeneralBiologyII,0,0,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,10276,,
Fall2021-2022(202210),10276,BIOL,202,L1,GeneralBiologyII,4,4,AS,18,9,1200,1250,PHYS,217,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Sawsan,Kuraydiyyah,10273:or10274:or10275,,
Fall2021-2022(202210),10277,BIOL,209,1,ConceptsandConnections,3,3,AS,33,2,1000,1050,PHYS,329,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Hind,Rizkallah,,,
Fall2021-2022(202210),10278,BIOL,209,2,ConceptsandConnections,3,3,AS,35,0,1100,1150,PHYS,217,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Heinrich,Dohna,,,
Fall2021-2022(202210),10279,BIOL,210,1,HumanBiology,3,3,AS,37,-2,0800,0850,BIOL,004,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Nada,Sinnu,,,
Fall2021-2022(202210),10280,BIOL,210,2,HumanBiology,3,3,AS,35,0,1100,1215,PHYS,329,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Nada,Sinnu,,,
Fall2021-2022(202210),10281,BIOL,210,3,HumanBiology,3,3,AS,35,0,1100,1215,BIOL,004,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rabih,Talhouk,,,
Fall2021-2022(202210),10282,BIOL,220,1,IntroductoryBiochemistry,3,3,AS,22,3,0930,1045,BIOL,004,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Elias,Baydoun,,,
Fall2021-2022(202210),10284,BIOL,223,B1,Genetics,0,0,AS,10,-1,1100,1350,BIOL,310,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10292,,
Fall2021-2022(202210),10285,BIOL,223,B2,Genetics,0,0,AS,10,-1,1400,1650,BIOL,310,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10292,,
