
Fall2021-2022(202210),13179,PHNU,301,1,NutritionintheLifeCycle,3,3,AH,4,6,0900,1015,.,.,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Linda,Shaker,,,
Fall2021-2022(202210),12540,PHNU,302,1,Nutri.RelatedChronicDisease,3,3,AH,3,5,1400,1515,AGRIC,325,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Lara,Nasreddine,,,
Fall2021-2022(202210),13355,PHNU,391A,1,IntegrativeLearningExper.I,1,1,AH,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Lara,Nasreddine,,,
Fall2021-2022(202210),12541,PHNU,396,1,ComprehensiveExam,0,0,AH,0,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Lara,Nasreddine,,,
Fall2021-2022(202210),12542,PHNU,399,1,Thesis,6,7.2,AH,2,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Lara,Nasreddine,,,
Fall2021-2022(202210),12543,PHNU,399A,1,Thesis,6,0,AH,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Lara,Nasreddine,,,
Fall2021-2022(202210),12544,PHNU,399B,1,Thesis,6,0,AH,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Lara,Nasreddine,,,
Fall2021-2022(202210),13112,PHNU,399B,2,Thesis,6,0,AH,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Farah,Naja,,,
Fall2021-2022(202210),13052,PHRM,240,0,Pharmacology&Therapeutics,3,3,FM,56,9,0805,0855,.,.,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Fouad,Zouein,,,
Fall2021-2022(202210),12545,PHRM,300,0,Pharmacology&Toxicology,7,7,FM,4,21,0101,0102,.,.,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hana,Itani,,,
